entrezgene	hgnc_symbol	ensembl_gene_id	chromosome_name	band	geneLength	gcContent
654320	SNORA8	ENSG00000207304	11	q21	1985	0.346599496221662
388942	388942	ENSG00000214691	2	p21	1810	0.490122036957075
57476	GRAMD1B	ENSG00000023171	11	q24.1	4280	0.506058122481973
100033447	SNORD115-10	ENSG00000201943	15	q11.2	163	0.429464016862391
645922	S100A7L2	ENSG00000197364	1	q21.3	480	0.48273806430071
100847091	MIR5681B	ENSG00000283505	8	q21.11	60	0.45
100847045	MIR548AU	ENSG00000283146	9	q22.31	20	0.35
7384	UQCRC1	ENSG00000010256	3	p21.31	1617	0.583848869782428
90850	ZNF598	ENSG00000167962	16	p13.3	3369	0.668873119262049
401546	C9orf152	ENSG00000188959	9	q31.3	2656	0.512892148303358
2219	FCN1	ENSG00000085265	9	q34.3	1283	0.610762398888303
148229	ATP8B3	ENSG00000130270	19	p13.3	6924	0.58304435504038
7626	ZNF75D	ENSG00000186376	X	q26.3	3269	0.474501222965837
100033417	SNORD116-5	ENSG00000207191	15	q11.2	97	0.43298969072165
100506866	100506866	ENSG00000237298	2	q31.2	6390	0.458552387663404
93210	PGAP3	ENSG00000161395	17	q12	2687	0.591054461758299
283431	GAS2L3	ENSG00000139354	12	q23.1	2940	0.4210561983531
79895	ATP8B4	ENSG00000104043	15	q21.2	8788	0.413295130265417
153339	TMEM167A	ENSG00000174695	5	q14.2	4587	0.452896443676757
9704	DHX34	ENSG00000134815	19	q13.32	4411	0.62461994898935
57481	KIAA1210	ENSG00000250423	X	q24	7824	0.477574799371401
1548	CYP2A6	ENSG00000255974	19	q13.2	2146	0.567217952216032
689	BTF3	ENSG00000145741	5	q13.2	1698	0.454556845810798
7745	ZKSCAN8	ENSG00000198315	6	p22.1	7565	0.480635588231276
284110	GSDMA	ENSG00000167914	17	q21.1	2189	0.524475286935899
284083	C17orf47	ENSG00000181013	17	q22	2127	0.467705540324767
9969	MED13	ENSG00000108510	17	q23.2	10588	0.425344752641597
692085	SNORD45C	ENSG00000206620	1	p31.1	78	0.346153846153846
26781	SNORA67	ENSG00000277985	17	p13.1	137	0.525547445255474
285401	LINC00698	ENSG00000244342	3	p14.2	1969	0.432260340052419
26033	ATRNL1	ENSG00000107518	10	q25.3	9104	0.403081186785189
692149	SCARNA14	ENSG00000252712	15	q22.31	137	0.423357664233577
4884	NPTX1	ENSG00000171246	17	q25.3	5437	0.621117062855161
100033442	SNORD115-5	ENSG00000200503	15	q11.2	82	0.426829268292683
116449	CLNK	ENSG00000109684	4	p16.1	2199	0.466125922021141
8383	OR1A1	ENSG00000172146	17	p13.3	930	0.474193548387097
80070	ADAMTS20	ENSG00000173157	12	q12	6851	0.421693168266087
284576	LEMD1-AS1	ENSG00000226235	1	q32.1	2781	0.507179274424292
100847024	MIR5698	ENSG00000263987	1	q21.3	23	0.652173913043478
338917	VSX2	ENSG00000119614	14	q24.3	2995	0.578110941388988
692053	SNORD9	ENSG00000199436	14	q11.2	103	0.466019417475728
100422859	MIR3136	ENSG00000265355	3	p14.1	78	0.384615384615385
8538	BARX2	ENSG00000043039	11	q24.3	1767	0.566817920920156
406885	MIRLET7C	ENSG00000199030	21	q21.1	84	0.476190476190476
362	AQP5	ENSG00000161798	12	q13.12	1825	0.64261869402724
100500891	MIR3935	ENSG00000265281	16	q13	104	0.461538461538462
64895	PAPOLG	ENSG00000115421	2	p16.1	7433	0.404026713072124
6086	RNY4	ENSG00000252316	7	q36.1	34	0.470588235294118
1409	CRYAA	ENSG00000160202	21	q22.3	1114	0.61901351539928
100526835	FPGT-TNNI3K	ENSG00000259030	1	p31.1	5319	0.426298346877077
1066	CES1	ENSG00000198848	16	q12.2	2012	0.526873697278383
767577	SNORD114-1	ENSG00000199575	14	q32.31	71	0.492957746478873
90678	LRSAM1	ENSG00000148356	9	q33.3	3578	0.548733687052244
24144	TFIP11	ENSG00000100109	22	q12.1	3443	0.517391140464554
286319	TUSC1	ENSG00000198680	9	p21.2	2470	0.527125506072874
8863	PER3	ENSG00000049246	1	p36.23	6599	0.512756473589645
54888	NSUN2	ENSG00000037474	5	p15.31	4563	0.461864345538835
677846	SNORA80A	ENSG00000200792	21	q22.11	136	0.558823529411765
5445	PON2	ENSG00000105854	7	q21.3	1724	0.438716453900679
677805	SNORA18	ENSG00000207145	11	q21	132	0.446969696969697
7317	UBA1	ENSG00000130985	X	p11.3	4811	0.562696508126572
692086	SNORD17	ENSG00000212232	20	p11.23	237	0.49789029535865
767604	SNORD114-24	ENSG00000201899	14	q32.31	71	0.450704225352113
100506082	100506082	ENSG00000254480	11	p15.4	448	0.558609983281586
84232	MAF1	ENSG00000179632	8	q24.3	1775	0.593472770017936
100616402	MIR4696	ENSG00000265902	11	q13.4	70	0.442857142857143
100124535	SNORA36C	ENSG00000207016	2	p13.3	127	0.425196850393701
100422925	MIR4322	ENSG00000264266	19	p13.2	73	0.753424657534246
677812	SNORA29	ENSG00000206910	6	q25.3	140	0.364285714285714
406896	MIR103A2	ENSG00000199024	20	p13	78	0.448717948717949
574490	MIR516B1	ENSG00000207946	19	q13.42	90	0.422222222222222
4496	MT1H	ENSG00000205358	16	q13	397	0.554162312783002
126364	LRRC25	ENSG00000175489	19	p13.11	2409	0.591122689133199
100616291	MIR4791	ENSG00000271898	3	p24.3	84	0.333333333333333
11031	RAB31	ENSG00000168461	18	p11.22	3994	0.490713186926436
3606	IL18	ENSG00000150782	11	q23.1	2014	0.413119929479551
677808	SNORA23	ENSG00000201998	11	p15.4	189	0.465608465608466
693166	MIR581	ENSG00000207627	5	q11.2	96	0.364583333333333
10901	10901	ENSG00000157326	14	q11.2	2714	0.544502113865235
728635	728635	ENSG00000157326	14	q11.2	2466	0.57522748753582
55796	MBNL3	ENSG00000076770	X	q26.2	12695	0.481454078938366
10103	TSPAN1	ENSG00000117472	1	p34.1	1629	0.516268151463379
3834	KIF25	ENSG00000125337	6	q27	1785	0.565841016206654
26789	SNORD59A	ENSG00000207031	12	q13.3	75	0.373333333333333
283232	TMEM80	ENSG00000177042	11	p15.5	2237	0.583460413667234
4837	NNMT	ENSG00000166741	11	q23.2	1713	0.577775967388087
201931	TMEM192	ENSG00000170088	4	q32.3	4495	0.474713516822574
280	AMY2B	ENSG00000240038	1	p21.1	6842	0.397740183662447
1306	COL15A1	ENSG00000204291	9	q22.33	5422	0.575443723091845
2348	FOLR1	ENSG00000110195	11	q13.4	1250	0.527838684676493
23534	TNPO3	ENSG00000064419	7	q32.1	4675	0.473583605432687
29105	CFAP20	ENSG00000070761	16	q21	1583	0.482438559972427
199777	ZNF626	ENSG00000188171	19	p12	6834	0.420996428976972
2218	FKTN	ENSG00000106692	9	q31.2	7698	0.409587160148072
100874353	RPS6KA2-IT1	ENSG00000232082	6	q27	579	0.541277058603735
56956	LHX9	ENSG00000143355	1	q31.3	3343	0.505562862550991
126321	MFSD12	ENSG00000161091	19	p13.3	2818	0.640075299923586
64083	GOLPH3	ENSG00000113384	5	p13.3	2676	0.476867206171418
26775	SNORA72	ENSG00000207067	8	q22.2	132	0.401515151515151
7038	TG	ENSG00000042832	8	q24.22	8780	0.542695299872
407032	MIR30C2	ENSG00000199094	6	q13	72	0.416666666666667
7388	UQCRH	ENSG00000173660	1	p33	674	0.486009015230992
407014	MIR25	ENSG00000207547	7	q22.1	84	0.630952380952381
343413	FCRL6	ENSG00000181036	1	q23.2	2596	0.532586848064793
574505	MIR450A2	ENSG00000207755	X	q26.3	100	0.29
1434	CSE1L	ENSG00000124207	20	q13.13	3652	0.385744643870058
6421	SFPQ	ENSG00000116560	1	p34.3	3073	0.469875253114301
677838	SNORA61	ENSG00000278274	1	p35.3	130	0.453846153846154
80709	AKNA	ENSG00000106948	9	q32	8781	0.619178674309477
151835	CPNE9	ENSG00000144550	3	p25.3	2049	0.533081225724875
55884	WSB2	ENSG00000176871	12	q24.23	3253	0.558359344061316
100033815	SNORD115-41	ENSG00000200478	15	q11.2	82	0.451219512195122
9785	DHX38	ENSG00000140829	16	q22.2	4454	0.56701770608627
3455	IFNAR2	ENSG00000159110	21	q22.11	3134	0.437920556879318
6445	SGCG	ENSG00000102683	13	q12.12	1835	0.453323488954512
407031	MIR30C1	ENSG00000207962	1	p34.2	89	0.50561797752809
100126346	MIR190B	ENSG00000215938	1	q21.3	79	0.341772151898734
388591	RNF207	ENSG00000158286	1	p36.31	5700	0.623661227042552
693142	MIR557	ENSG00000207974	1	q24.2	98	0.540816326530612
100288831	SRGAP3-AS3	ENSG00000227929	3	p25.3	1223	0.494444727084147
100500866	MIR3941	ENSG00000265442	10	q26.13	103	0.407766990291262
643382	TMEM253	ENSG00000232070	14	q11.2	1526	0.552208558323621
257396	257396	ENSG00000247796	5	q11.2	2351	0.493447773949883
100616173	MIR203B	ENSG00000283165	14	q32.33	86	0.546511627906977
9325	TRIP4	ENSG00000103671	15	q22.31	2045	0.455746191610531
2046	EPHA8	ENSG00000070886	1	p36.12	5409	0.643708541501675
11061	LECT1	ENSG00000136110	13	q14.3	1446	0.495803960353133
100500904	MIR3942	ENSG00000265102	15	q14	109	0.357798165137615
29106	SCG3	ENSG00000104112	15	q21.2	3310	0.388777016406759
7068	THRB	ENSG00000151090	3	p24.2	8494	0.489343055503057
1351	COX8A	ENSG00000176340	11	q13.1	507	0.598762755952778
7424	VEGFC	ENSG00000150630	4	q34.3	2079	0.488491697615744
100616257	MIR3975	ENSG00000283514	18	q12.2	70	0.4
838	CASP5	ENSG00000137757	11	q22.3	1488	0.440200611743823
100616313	MIR4749	ENSG00000265954	19	q13.33	61	0.704918032786885
574480	MIR519D	ENSG00000207981	19	q13.42	88	0.465909090909091
132001	TAMM41	ENSG00000144559	3	p25.2	3454	0.464118413810786
14	AAMP	ENSG00000127837	2	q35	1796	0.585248790611796
100033415	SNORD116-3	ENSG00000207014	15	q11.2	194	0.443298969072165
100126350	MIR933	ENSG00000215973	2	q31.1	77	0.662337662337662
9533	POLR1C	ENSG00000171453	6	p21.1	1448	0.514498911253753
338675	OR5AP2	ENSG00000172464	11	q12.1	951	0.436382754994742
406903	MIR10B	ENSG00000207744	2	q31.1	110	0.4
4190	MDH1	ENSG00000014641	2	p15	1883	0.470157164022395
219938	SPATA19	ENSG00000166118	11	q25	866	0.49215103995503
494337	MIR425	ENSG00000199032	3	p21.31	87	0.574712643678161
126014	OSCAR	ENSG00000170909	19	q13.42	2063	0.57195266591784
2230	FDX1	ENSG00000137714	11	q22.3	3155	0.483731135792347
100422918	MIR3167	ENSG00000266215	11	q24.2	85	0.435294117647059
693198	MIR613	ENSG00000207983	12	p13.1	95	0.431578947368421
442903	MIR331	ENSG00000199172	12	q22	94	0.51063829787234
80310	PDGFD	ENSG00000170962	11	q22.3	3993	0.46396090618063
693206	MIR621	ENSG00000207652	13	q14.11	96	0.552083333333333
100302267	MIR2054	ENSG00000283550	4	q28.1	49	0.163265306122449
219790	RTKN2	ENSG00000182010	10	q21.2	9587	0.401281428146775
100313886	MIR2116	ENSG00000253030	15	q22.2	80	0.525
100500852	MIR3180-4	ENSG00000264115	16	p13.11	153	0.745098039215686
100422983	MIR4314	ENSG00000264005	17	p13.1	92	0.597826086956522
693223	MIR638	ENSG00000207972	19	p13.2	100	0.81
574483	MIR517B	ENSG00000207837	19	q13.42	67	0.447761194029851
100616175	MIR4633	ENSG00000264563	5	q23.3	79	0.569620253164557
574486	MIR526A2	ENSG00000211532	19	q13.42	65	0.446153846153846
100422824	MIR3128	ENSG00000265396	2	q31.2	66	0.303030303030303
100616166	MIR4796	ENSG00000264623	3	q13.31	81	0.345679012345679
100616435	MIR4801	ENSG00000264319	4	p14	82	0.292682926829268
84929	FIBCD1	ENSG00000130720	9	q34.12	3347	0.664049758570354
406913	MIR126	ENSG00000199161	9	q34.3	85	0.529411764705882
402381	SOHLH1	ENSG00000165643	9	q34.3	1985	0.664336585332932
8344	HIST1H2BE	ENSG00000274290	6	p22.2	435	0.588505747126437
3751	KCND2	ENSG00000184408	7	q31.31	5333	0.472026432767998
7549	ZNF2	ENSG00000275111	2	q11.1	3953	0.526982823277686
81578	COL21A1	ENSG00000124749	6	p12.1	4657	0.485555207443538
677815	SNORA2C	ENSG00000221491	12	q13.11	149	0.496644295302013
100847017	MIR5692C2	ENSG00000266668	7	q21.3	21	0.333333333333333
51481	VCX3A	ENSG00000169059	X	p22.31	995	0.556187200669966
100616372	MIR4659B	ENSG00000283386	8	p23.1	73	0.397260273972603
10117	ENAM	ENSG00000132464	4	q13.3	5674	0.431703533116922
91608	RASL10B	ENSG00000270885	17	q12	3194	0.666496801868528
100500870	MIR3926-1	ENSG00000266206	8	p23.1	73	0.479452054794521
26091	HERC4	ENSG00000148634	10	q21.3	10811	0.406398248529893
9313	MMP20	ENSG00000137674	11	q22.2	1956	0.475673845336256
7336	UBE2V2	ENSG00000169139	8	q11.21	1524	0.442795332444381
100422903	MIR4288	ENSG00000265251	8	p21.1	67	0.522388059701492
28234	SLCO1B3	ENSG00000111700	12	p12.2	3505	0.380983609798766
285888	CNPY1	ENSG00000146910	7	q36.3	2234	0.43206088433499
5526	PPP2R5B	ENSG00000068971	11	q13.1	2779	0.564833763830552
494333	MIR384	ENSG00000283242	X	q21.1	88	0.272727272727273
80194	TMEM134	ENSG00000172663	11	q13.2	1778	0.63592828585991
79953	SYNDIG1	ENSG00000101463	20	p11.21	2437	0.621933412531945
128864	C20orf144	ENSG00000149609	20	q11.22	570	0.668430779569892
255082	CASC2	ENSG00000177640	10	q26.11	8164	0.423069435290546
100033799	SNORD115-22	ENSG00000201326	15	q11.2	82	0.414634146341463
100033435	SNORD116-24	ENSG00000207279	15	q11.2	94	0.393617021276596
5320	PLA2G2A	ENSG00000188257	1	p36.13	1032	0.533520830234213
114796	PSMG3-AS1	ENSG00000230487	7	p22.3	3859	0.551458040178162
11248	NXPH3	ENSG00000182575	17	q21.33	5552	0.651990090402943
55811	ADCY10	ENSG00000143199	1	q24.2	5869	0.449109200702034
23562	CLDN14	ENSG00000159261	21	q22.13	2568	0.561860717779928
375033	PEAR1	ENSG00000187800	1	q23.1	4942	0.627140142889531
619564	SNORD72	ENSG00000212296	5	p13.1	80	0.3125
27183	VPS4A	ENSG00000132612	16	q22.1	2176	0.568898941894729
100423032	MIR3121	ENSG00000265435	1	q25.3	77	0.350649350649351
100616118	MIR4486	ENSG00000265210	11	p15.1	63	0.571428571428571
392617	ELFN1	ENSG00000225968	7	p22.3	3742	0.621682754386123
100124539	SNORA11B	ENSG00000221102	14	q32.11	127	0.52755905511811
100505826	STK4-AS1	ENSG00000227477	20	q13.12	2116	0.536692790954251
27283	TINAG	ENSG00000137251	6	p12.1	3394	0.421972448620963
100616311	MIR3973	ENSG00000263389	11	p13	107	0.467289719626168
100616215	MIR548AL	ENSG00000264402	11	q13.4	60	0.283333333333333
57528	KCTD16	ENSG00000183775	5	q31.3	5948	0.438653652204979
126638	RPTN	ENSG00000215853	1	q21.3	3569	0.476557082364975
100616273	MIR451B	ENSG00000283364	17	q11.2	68	0.411764705882353
51428	DDX41	ENSG00000183258	5	q35.3	2921	0.573869398818929
677780	SCARNA11	ENSG00000251898	12	p13.31	137	0.510948905109489
100302135	MIR320C1	ENSG00000221493	18	q11.2	88	0.420454545454545
90952	ESAM	ENSG00000149564	11	q24.2	3232	0.591425442730961
4520	MTF1	ENSG00000188786	1	p34.3	8023	0.477338187464063
100302246	MIR1301	ENSG00000221445	2	p23.3	82	0.621951219512195
100616219	MIR4765	ENSG00000265057	2	p22.3	77	0.415584415584416
100289137	FAM95C	ENSG00000273036	9	p13.1	2579	0.472693803094531
8364	HIST1H4C	ENSG00000197061	6	p22.2	390	0.523076923076923
158158	RASEF	ENSG00000165105	9	q21.32	6600	0.454133876493504
90332	EXOC3L2	ENSG00000130201	19	q13.32	1719	0.644188189981285
140609	NEK7	ENSG00000151414	1	q31.3	4132	0.41951556488476
10552	ARPC1A	ENSG00000241685	7	q22.1	2196	0.522185219712604
23285	KIAA1107	ENSG00000069712	1	p22.1	4564	0.388394955087129
11194	ABCB8	ENSG00000197150	7	q36.1	5393	0.608729803386773
23767	FLRT3	ENSG00000125848	20	p12.1	4024	0.413227999300789
57705	WDFY4	ENSG00000283652	10	q11.23	12063	0.542607882867405
56101	PCDHGB5	ENSG00000276547	5	q31.3	4640	0.590676464214838
7737	RNF113A	ENSG00000125352	X	q24	1297	0.547417116422513
28996	HIPK2	ENSG00000064393	7	q34	15225	0.556350562896036
55922	NKRF	ENSG00000186416	X	q24	3992	0.464569136417811
6628	SNRPB	ENSG00000125835	20	p13	2929	0.545815589813768
100507173	LINC01012	ENSG00000281706	6	p22.1	3194	0.518834927490375
283777	FAM169B	ENSG00000185087	15	q26.3	3298	0.508795435648141
84804	MFSD9	ENSG00000135953	2	q12.1	2947	0.517846184871626
6928	HNF1B	ENSG00000275410	17	q12	3941	0.553002012622586
55901	THSD1	ENSG00000136114	13	q14.3	3347	0.542960133990778
100500815	MIR3687-1	ENSG00000277437	21	p11.2	61	0.786885245901639
197342	EME2	ENSG00000197774	16	p13.3	1436	0.690994343667578
55972	SLC25A40	ENSG00000075303	7	q21.12	3142	0.393608864633751
693162	MIR577	ENSG00000207931	4	q26	96	0.395833333333333
2944	GSTM1	ENSG00000134184	1	p13.3	1185	0.518714597064542
190	NR0B1	ENSG00000169297	X	p21.2	1585	0.54160831514448
406939	MIR147A	ENSG00000207814	9	q33.2	72	0.416666666666667
100616467	MIR4767	ENSG00000264268	X	p22.31	78	0.82051282051282
10694	CCT8	ENSG00000156261	21	q21.3	2048	0.429819660470652
329	BIRC2	ENSG00000110330	11	q22.2	4265	0.399993818785952
767593	SNORD114-15	ENSG00000201557	14	q32.31	71	0.464788732394366
2633	GBP1	ENSG00000117228	1	p22.2	3050	0.467349619556044
10811	NOXA1	ENSG00000188747	9	q34.3	1633	0.68168545601959
4481	MSR1	ENSG00000038945	8	p22	5604	0.441698179183747
25817	FAM19A5	ENSG00000219438	22	q13.32	2867	0.661035163965487
2647	BLOC1S1	ENSG00000135441	12	q13.2	1659	0.60212382199938
11309	SLCO2B1	ENSG00000137491	11	q13.4	5153	0.573810867699607
6547	SLC8A3	ENSG00000100678	14	q24.2	8060	0.505269446330874
56995	TULP4	ENSG00000130338	6	q25.3	11368	0.531374470469098
100132463	CLDN24	ENSG00000185758	4	q35.1	663	0.51131221719457
26049	FAM169A	ENSG00000198780	5	q13.3	6483	0.453232566009451
64090	GAL3ST2	ENSG00000154252	2	q37.3	1449	0.665362696256039
146822	CDRT15	ENSG00000223510	17	p12	567	0.603564880679487
7760	ZNF213	ENSG00000085644	16	p13.3	6029	0.659995634796131
2326	FMO1	ENSG00000010932	1	q24.3	2290	0.451858707361297
51062	ATL1	ENSG00000198513	14	q22.1	2940	0.430193631068156
57475	PLEKHH1	ENSG00000054690	14	q24.1	9575	0.563289865661619
100505385	IQCJ-SCHIP1	ENSG00000283154	3	q25.32	5070	0.474923821956461
3918	LAMC2	ENSG00000058085	1	q25.3	6503	0.523179780261485
9220	TIAF1	ENSG00000221995	17	q11.2	2089	0.542843465773097
84069	PLEKHN1	ENSG00000187583	1	p36.33	2556	0.656797654289959
3588	IL10RB	ENSG00000243646	21	q22.11	2742	0.469497423293982
441631	TSPAN11	ENSG00000110900	12	p11.21	5931	0.619907061258244
83886	PRSS27	ENSG00000172382	16	p13.3	3148	0.619941066204356
120534	ARL14EP	ENSG00000152219	11	p14.1	1770	0.449855605418605
4892	NRAP	ENSG00000197893	10	q25.3	5535	0.498603520360118
64168	NECAB1	ENSG00000123119	8	q21.3	5187	0.426493403709518
8273	SLC10A3	ENSG00000126903	X	q28	2129	0.675565598699977
4033	LRMP	ENSG00000118308	12	p12.1	3124	0.433139976670167
472	ATM	ENSG00000149311	11	q22.3	15943	0.391383206267653
2280	2280	ENSG00000088832	20	p13	2079	0.556402230840901
29087	THYN1	ENSG00000151500	11	q25	1527	0.477506781208594
8766	RAB11A	ENSG00000103769	15	q22.31	4929	0.442174731729809
5542	PRB1	ENSG00000251655	12	p13.2	1170	0.515592319441479
114908	TMEM123	ENSG00000152558	11	q22.2	3590	0.457788206438147
87178	PNPT1	ENSG00000138035	2	p16.1	4613	0.39759392631383
55437	STRADB	ENSG00000082146	2	q33.1	2322	0.446809863255598
55174	INTS10	ENSG00000104613	8	p21.3	2537	0.449133772874651
1366	CLDN7	ENSG00000181885	17	p13.1	2044	0.561196538403144
100113379	SNORD121A	ENSG00000238886	9	p13.3	91	0.373626373626374
64768	IPPK	ENSG00000127080	9	q22.31	5241	0.507009420542816
84946	LTV1	ENSG00000135521	6	q24.2	3469	0.423657419615375
4254	KITLG	ENSG00000049130	12	q21.32	5443	0.415073184141138
9685	CLINT1	ENSG00000113282	5	q33.3	6207	0.446984821939281
945	CD33	ENSG00000105383	19	q13.41	5678	0.522881445144212
51763	INPP5K	ENSG00000132376	17	p13.3	3427	0.550195864629937
53373	TPCN1	ENSG00000186815	12	q24.13	6277	0.548727379534185
100422975	MIR4252	ENSG00000265392	1	p36.31	63	0.650793650793651
10087	COL4A3BP	ENSG00000113163	5	q13.3	5715	0.431128765522003
100616390	MIR4427	ENSG00000265744	1	q42.2	68	0.397058823529412
88	ACTN2	ENSG00000077522	1	q43	4725	0.512343561712238
22996	TTC39A	ENSG00000085831	1	p32.3	8959	0.573952928613279
55038	CDCA4	ENSG00000170779	14	q32.33	2453	0.647512578172756
9362	CPNE6	ENSG00000100884	14	q11.2	2885	0.573670372451923
64750	SMURF2	ENSG00000108854	17	q24.1	3980	0.443267473583858
6691	SPINK2	ENSG00000128040	4	q12	1029	0.470297202797203
79465	ULBP3	ENSG00000131019	6	q25.1	1985	0.54706111740456
5586	PKN2	ENSG00000065243	1	p22.2	6227	0.393734347798573
100133053	CXorf51B	ENSG00000235699	X	q27.3	438	0.488686481303931
284124	284124	ENSG00000276399	17	p11.2	3798	0.606367022155559
116154	PHACTR3	ENSG00000087495	20	q13.32	3871	0.537603215874324
286205	SCAI	ENSG00000173611	9	q33.3	12210	0.437041230782817
5685	PSMA4	ENSG00000041357	15	q25.1	3095	0.417594589584655
123355	LRRC28	ENSG00000168904	15	q26.3	2516	0.484311295558858
130013	ACMSD	ENSG00000153086	2	q21.3	1357	0.471320696454228
219954	OR9I1	ENSG00000172377	11	q12.1	945	0.491005291005291
9625	AATK	ENSG00000181409	17	q25.3	5358	0.664579730106786
312	ANXA13	ENSG00000104537	8	q24.13	1593	0.48339269868894
2677	GGCX	ENSG00000115486	2	p11.2	7519	0.531030852449019
285370	LINC00606	ENSG00000226567	3	p25.3	2869	0.54511877486072
2740	GLP1R	ENSG00000112164	6	p21.2	3123	0.572376731171964
23705	CADM1	ENSG00000182985	11	q23.3	5048	0.496707705081889
100129239	CXorf51A	ENSG00000224440	X	q27.3	438	0.488686481303931
4158	MC2R	ENSG00000185231	18	p11.21	3652	0.432020934935173
64960	MRPS15	ENSG00000116898	1	p34.3	965	0.509010826892289
6549	SLC9A2	ENSG00000115616	2	q12.1	5442	0.447493877200341
153642	ARSK	ENSG00000164291	5	q15	4301	0.421371980730188
100847044	MIR5087	ENSG00000283676	1	q21.2	76	0.421052631578947
219	ALDH1B1	ENSG00000137124	9	p13.1	3070	0.616579327105643
406932	MIR140	ENSG00000208017	16	q22.1	100	0.54
22882	ZHX2	ENSG00000178764	8	q24.13	4359	0.515953500451991
442247	RFPL4B	ENSG00000251258	6	q21	1900	0.449889480260777
100500841	MIR3678	ENSG00000264511	17	q25.1	94	0.446808510638298
100616307	MIR4757	ENSG00000266738	2	p24.1	77	0.636363636363636
100616300	MIR4710	ENSG00000265291	14	q32.33	56	0.642857142857143
693144	MIR559	ENSG00000207923	2	p21	96	0.34375
162993	ZNF846	ENSG00000196605	19	p13.2	2364	0.506137226002721
1111	CHEK1	ENSG00000149554	11	q24.2	4897	0.444125097393037
100616447	MIR4780	ENSG00000265003	2	p11.2	81	0.654320987654321
100616415	MIR4535	ENSG00000266887	22	q13.32	59	0.559322033898305
100302126	MIR1471	ENSG00000222246	2	q37.1	57	0.649122807017544
407015	MIR26A1	ENSG00000199075	3	p22.2	77	0.558441558441558
100616353	MIR4532	ENSG00000263453	20	q13.32	51	0.666666666666667
6359	CCL15	ENSG00000275718	17	q12	1080	0.435347300065042
100302134	MIR1289-2	ENSG00000221287	5	q31.1	111	0.531531531531532
100616381	MIR4456	ENSG00000264233	5	p15.33	43	0.488372093023256
140875	LINC00028	ENSG00000233354	20	q11.21	587	0.503995157958573
100313895	MIR548F4	ENSG00000221442	7	q35	105	0.285714285714286
541471	MIR4435-2HG	ENSG00000172965	2	q13	2368	0.468695660430877
654816	NCF1B	ENSG00000182487	7	q11.23	1758	0.598045961914024
51091	SEPSECS	ENSG00000109618	4	p15.2	5782	0.441751450734609
693126	MIR548A2	ENSG00000207689	6	q23.3	64	0.276972624798712
