hgnc_symbol	ensembl_gene_id	chromosome_name	feature	included
NLRP11	ENSG00000179873	19	NLRP11|204801	FALSE
NLRP12	ENSG00000142405	19	NLRP12|91662	FALSE
NLRP13	ENSG00000173572	19	NLRP13|126204	FALSE
NLRP14	ENSG00000158077	11	NLRP14|338323	FALSE
NLRP1	ENSG00000091592	17	NLRP1|22861	FALSE
NLRP2	ENSG00000022556	19	NLRP2|55655	FALSE
NLRP3	ENSG00000162711	1	NLRP3|114548	FALSE
NLRP4	ENSG00000160505	19	NLRP4|147945	FALSE
NLRP5	ENSG00000171487	19	NLRP5|126206	FALSE
NLRP6	ENSG00000174885	11	NLRP6|171389	FALSE
NLRP7	ENSG00000167634	19	NLRP7|199713	FALSE
NLRP8	ENSG00000179709	19	NLRP8|126205	FALSE
NLRP9	ENSG00000185792	19	NLRP9|338321	FALSE
NLRX1	ENSG00000160703	11	NLRX1|79671	TRUE
NMBR	ENSG00000135577	6	NMBR|4829	FALSE
NMB	ENSG00000197696	15	NMB|4828	TRUE
NMD3	ENSG00000169251	3	NMD3|51068	TRUE
NME1-NME2	ENSG00000011052	17	NME1-NME2|654364	TRUE
NME1	ENSG00000239672	17	NME1|4830	TRUE
NME2	ENSG00000243678	17	NME2|4831	TRUE
NME3	ENSG00000103024	16	NME3|4832	TRUE
NME4	ENSG00000103202	16	NME4|4833	TRUE
NME5	ENSG00000112981	5	NME5|8382	TRUE
NME6	ENSG00000172113	3	NME6|10201	FALSE
NME7	ENSG00000143156	1	NME7|29922	TRUE
NMI	ENSG00000123609	2	NMI|9111	TRUE
NMNAT1	ENSG00000173614	1	NMNAT1|64802	FALSE
NMNAT2	ENSG00000157064	1	NMNAT2|23057	TRUE
NMNAT3	ENSG00000163864	3	NMNAT3|349565	FALSE
NMRAL1	ENSG00000153406	16	NMRAL1|57407	TRUE
NMS	ENSG00000204640	2	NMS|129521	FALSE
NMT1	ENSG00000136448	17	NMT1|4836	TRUE
NMT2	ENSG00000152465	10	NMT2|9397	TRUE
NMUR1	ENSG00000171596	2	NMUR1|10316	FALSE
NMUR2	ENSG00000132911	5	NMUR2|56923	FALSE
NMU	ENSG00000109255	4	NMU|10874	FALSE
NNAT	ENSG00000053438	20	NNAT|4826	TRUE
NNMT	ENSG00000166741	11	NNMT|4837	TRUE
NNT	ENSG00000112992	5	NNT|23530	TRUE
NOB1	ENSG00000141101	16	NOB1|28987	TRUE
NOBOX	ENSG00000106410	7	NOBOX|135935	FALSE
NOC2L	ENSG00000188976	1	NOC2L|26155	TRUE
NOC3L	ENSG00000173145	10	NOC3L|64318	TRUE
NOC4L	ENSG00000184967	12	NOC4L|79050	TRUE
NOD1	ENSG00000106100	7	NOD1|10392	FALSE
NOD2	ENSG00000167207	16	NOD2|64127	FALSE
NODAL	ENSG00000156574	10	NODAL|4838	FALSE
NOG	ENSG00000183691	17	NOG|9241	TRUE
NOL10	ENSG00000115761	2	NOL10|79954	TRUE
NOL11	ENSG00000130935	17	NOL11|25926	TRUE
NOL12	ENSG00000273899	22	NOL12|79159	TRUE
NOL3	ENSG00000140939	16	NOL3|8996	TRUE
NOL4	ENSG00000101746	18	NOL4|8715	TRUE
NOL6	ENSG00000165271	9	NOL6|65083	TRUE
NOL7	ENSG00000225921	6	NOL7|51406	TRUE
NOL8	ENSG00000198000	9	NOL8|55035	TRUE
NOL9	ENSG00000162408	1	NOL9|79707	FALSE
NOLC1	ENSG00000166197	10	NOLC1|9221	TRUE
NOM1	ENSG00000146909	7	NOM1|64434	TRUE
NOMO1	ENSG00000103512	16	NOMO1|23420	TRUE
NOMO2	ENSG00000185164	16	NOMO2|283820	TRUE
NOMO3	ENSG00000103226	16	NOMO3|408050	TRUE
NONO	ENSG00000147140	X	NONO|4841	TRUE
NOP10	ENSG00000182117	15	NOP10|55505	TRUE
NOP14	ENSG00000087269	4	NOP14|8602	TRUE
NOP16	ENSG00000048162	5	NOP16|51491	FALSE
NOP2	ENSG00000111641	12	NOP2|4839	TRUE
10528	ENSG00000101361	20	NOP56|10528	TRUE
NOP58	ENSG00000055044	2	NOP58|51602	TRUE
NOS1AP	ENSG00000198929	1	NOS1AP|9722	TRUE
NOS1	ENSG00000089250	12	NOS1|4842	FALSE
NOS2	ENSG00000007171	17	NOS2|4843	FALSE
NOS3	ENSG00000164867	7	NOS3|4846	FALSE
NOSIP	ENSG00000142546	19	NOSIP|51070	TRUE
NOSTRIN	ENSG00000163072	2	NOSTRIN|115677	FALSE
NOTCH1	ENSG00000148400	9	NOTCH1|4851	TRUE
NOTCH2NL	ENSG00000264343	1	NOTCH2NL|388677	TRUE
NOTCH2	ENSG00000134250	1	NOTCH2|4853	TRUE
NOTCH3	ENSG00000074181	19	NOTCH3|4854	TRUE
NOTO	ENSG00000214513	2	NOTO|344022	FALSE
NOTUM	ENSG00000185269	17	NOTUM|147111	FALSE
NOVA1	ENSG00000139910	14	NOVA1|4857	TRUE
NOVA2	ENSG00000104967	19	NOVA2|4858	TRUE
NOV	ENSG00000136999	8	NOV|4856	FALSE
NOX1	ENSG00000007952	X	NOX1|27035	FALSE
NOX3	ENSG00000074771	6	NOX3|50508	FALSE
NOX4	ENSG00000086991	11	NOX4|50507	FALSE
NOX5	ENSG00000255346	15	NOX5|79400	FALSE
NOXA1	ENSG00000188747	9	NOXA1|10811	FALSE
NOXO1	ENSG00000196408	16	NOXO1|124056	FALSE
NPAS1	ENSG00000130751	19	NPAS1|4861	FALSE
NPAS2	ENSG00000170485	2	NPAS2|4862	TRUE
NPAS3	ENSG00000151322	14	NPAS3|64067	TRUE
NPAS4	ENSG00000174576	11	NPAS4|266743	FALSE
NPAT	ENSG00000149308	11	NPAT|4863	TRUE
NPBWR1	ENSG00000183729	8	NPBWR1|2831	FALSE
NPBWR2	ENSG00000125522	20	NPBWR2|2832	FALSE
NPB	ENSG00000183979	17	NPB|256933	FALSE
NPC1L1	ENSG00000015520	7	NPC1L1|29881	FALSE
NPC1	ENSG00000141458	18	NPC1|4864	TRUE
10577	ENSG00000119655	14	NPC2|10577	TRUE
NPDC1	ENSG00000107281	9	NPDC1|56654	TRUE
NPEPL1	ENSG00000215440	20	NPEPL1|79716	TRUE
NPEPPS	ENSG00000141279	17	NPEPPS|9520	TRUE
NPFFR1	ENSG00000148734	10	NPFFR1|64106	FALSE
NPFFR2	ENSG00000056291	4	NPFFR2|10886	FALSE
NPFF	ENSG00000139574	12	NPFF|8620	FALSE
NPHP1	ENSG00000144061	2	NPHP1|4867	FALSE
NPHP3	ENSG00000113971	3	NPHP3|27031	TRUE
NPHP4	ENSG00000131697	1	NPHP4|261734	TRUE
NPHS1	ENSG00000161270	19	NPHS1|4868	FALSE
NPHS2	ENSG00000116218	1	NPHS2|7827	FALSE
NPIPB4	ENSG00000185864	16	NPIPL3|23117	TRUE
NPIPA1	ENSG00000183426	16	NPIP|9284	TRUE
NPLOC4	ENSG00000182446	17	NPLOC4|55666	TRUE
NPL	ENSG00000135838	1	NPL|80896	TRUE
NPM1	ENSG00000181163	5	NPM1|4869	FALSE
NPM2	ENSG00000158806	8	NPM2|10361	TRUE
NPM3	ENSG00000107833	10	NPM3|10360	TRUE
NPNT	ENSG00000168743	4	NPNT|255743	TRUE
NPPA	ENSG00000175206	1	NPPA|4878	TRUE
NPPB	ENSG00000120937	1	NPPB|4879	FALSE
NPPC	ENSG00000163273	2	NPPC|4880	FALSE
NPR1	ENSG00000169418	1	NPR1|4881	FALSE
NPR2	ENSG00000159899	9	NPR2|4882	TRUE
NPR3	ENSG00000113389	5	NPR3|4883	FALSE
NPRL2	ENSG00000114388	3	NPRL2|10641	TRUE
NPRL3	ENSG00000103148	16	NPRL3|8131	TRUE
NPSR1	ENSG00000187258	7	NPSR1|387129	FALSE
NPS	ENSG00000214285	10	NPS|594857	FALSE
NPTN	ENSG00000156642	15	NPTN|27020	TRUE
NPTX1	ENSG00000171246	17	NPTX1|4884	TRUE
NPTX2	ENSG00000106236	7	NPTX2|4885	TRUE
NPTXR	ENSG00000221890	22	NPTXR|23467	TRUE
NPVF	ENSG00000105954	7	NPVF|64111	FALSE
NPW	ENSG00000183971	16	NPW|283869	FALSE
NPY1R	ENSG00000164128	4	NPY1R|4886	FALSE
NPY2R	ENSG00000185149	4	NPY2R|4887	FALSE
NPY5R	ENSG00000164129	4	NPY5R|4889	FALSE
NPY6R	ENSG00000226306	5	NPY6R|4888	FALSE
NPY	ENSG00000122585	7	NPY|4852	TRUE
NQO1	ENSG00000181019	16	NQO1|1728	TRUE
NQO2	ENSG00000124588	6	NQO2|4835	TRUE
NR0B1	ENSG00000169297	X	NR0B1|190	FALSE
NR0B2	ENSG00000131910	1	NR0B2|8431	FALSE
NR1D1	ENSG00000126368	17	NR1D1|9572	TRUE
NR1D2	ENSG00000174738	3	NR1D2|9975	TRUE
NR1H2	ENSG00000131408	19	NR1H2|7376	TRUE
NR1H3	ENSG00000025434	11	NR1H3|10062	TRUE
NR1H4	ENSG00000012504	12	NR1H4|9971	FALSE
NR1I2	ENSG00000144852	3	NR1I2|8856	FALSE
NR1I3	ENSG00000143257	1	NR1I3|9970	FALSE
NR2C1	ENSG00000120798	12	NR2C1|7181	TRUE
NR2C2AP	ENSG00000184162	19	NR2C2AP|126382	TRUE
NR2C2	ENSG00000177463	3	NR2C2|7182	TRUE
NR2E1	ENSG00000112333	6	NR2E1|7101	TRUE
NR2E3	ENSG00000278570	15	NR2E3|10002	FALSE
NR2F1	ENSG00000175745	5	NR2F1|7025	TRUE
7026	ENSG00000185551	15	NR2F2|7026	TRUE
NR2F6	ENSG00000160113	19	NR2F6|2063	TRUE
NR3C1	ENSG00000113580	5	NR3C1|2908	TRUE
NR3C2	ENSG00000151623	4	NR3C2|4306	TRUE
NR4A1	ENSG00000123358	12	NR4A1|3164	TRUE
NR4A2	ENSG00000153234	2	NR4A2|4929	TRUE
NR4A3	ENSG00000119508	9	NR4A3|8013	TRUE
NR5A1	ENSG00000136931	9	NR5A1|2516	FALSE
NR5A2	ENSG00000116833	1	NR5A2|2494	FALSE
NR6A1	ENSG00000148200	9	NR6A1|2649	FALSE
NRAP	ENSG00000197893	10	NRAP|4892	FALSE
NRARP	ENSG00000198435	9	NRARP|441478	TRUE
NRAS	ENSG00000213281	1	NRAS|4893	TRUE
NRBF2	ENSG00000148572	10	NRBF2|29982	TRUE
NRBP1	ENSG00000115216	2	NRBP1|29959	TRUE
340371	ENSG00000185189	8	NRBP2|340371	TRUE
NRCAM	ENSG00000091129	7	NRCAM|4897	FALSE
4898	ENSG00000078618	1	NRD1|4898	TRUE
NRF1	ENSG00000106459	7	NRF1|4899	TRUE
NRG1	ENSG00000157168	8	NRG1|3084	FALSE
NRG2	ENSG00000158458	5	NRG2|9542	FALSE
NRG3	ENSG00000185737	10	NRG3|10718	TRUE
NRG4	ENSG00000169752	15	NRG4|145957	FALSE
NRGN	ENSG00000154146	11	NRGN|4900	TRUE
NRIP1	ENSG00000180530	21	NRIP1|8204	TRUE
NRIP2	ENSG00000053702	12	NRIP2|83714	FALSE
NRIP3	ENSG00000175352	11	NRIP3|56675	TRUE
NRK	ENSG00000123572	X	NRK|203447	FALSE
NRL	ENSG00000129535	14	NRL|4901	FALSE
NRN1L	ENSG00000188038	16	NRN1L|123904	FALSE
NRN1	ENSG00000124785	6	NRN1|51299	TRUE
NRP1	ENSG00000099250	10	NRP1|8829	TRUE
NRP2	ENSG00000118257	2	NRP2|8828	TRUE
NRSN1	ENSG00000152954	6	NRSN1|140767	TRUE
NRSN2	ENSG00000125841	20	NRSN2|80023	TRUE
NRTN	ENSG00000171119	19	NRTN|4902	FALSE
NRXN1	ENSG00000179915	2	NRXN1|9378	TRUE
NRXN2	ENSG00000110076	11	NRXN2|9379	TRUE
NRXN3	ENSG00000021645	14	NRXN3|9369	TRUE
NSA2	ENSG00000164346	5	NSA2|10412	TRUE
NSD1	ENSG00000165671	5	NSD1|64324	TRUE
NSDHL	ENSG00000147383	X	NSDHL|50814	TRUE
NSFL1C	ENSG00000088833	20	NSFL1C|55968	TRUE
NSL1	ENSG00000117697	1	NSL1|25936	TRUE
NSMAF	ENSG00000035681	8	NSMAF|8439	TRUE
NSMCE1	ENSG00000169189	16	NSMCE1|197370	TRUE
NSMCE2	ENSG00000156831	8	NSMCE2|286053	FALSE
NSMCE4A	ENSG00000107672	10	NSMCE4A|54780	TRUE
NSUN2	ENSG00000037474	5	NSUN2|54888	TRUE
NSUN3	ENSG00000178694	3	NSUN3|63899	FALSE
NSUN4	ENSG00000117481	1	NSUN4|387338	TRUE
NSUN5P2	ENSG00000106133	7	NSUN5P2|260294	TRUE
NSUN5	ENSG00000130305	7	NSUN5|55695	TRUE
NSUN6	ENSG00000241058	10	NSUN6|221078	TRUE
NSUN7	ENSG00000179299	4	NSUN7|79730	FALSE
NT5C1A	ENSG00000116981	1	NT5C1A|84618	FALSE
NT5C1B	ENSG00000185013	2	NT5C1B|93034	FALSE
NT5C2	ENSG00000076685	10	NT5C2|22978	TRUE
NT5C3B	ENSG00000141698	17	NT5C3L|115024	TRUE
NT5C3A	ENSG00000122643	7	NT5C3|51251	TRUE
NT5C	ENSG00000125458	17	NT5C|30833	TRUE
NT5DC1	ENSG00000178425	6	NT5DC1|221294	TRUE
NT5DC2	ENSG00000168268	3	NT5DC2|64943	TRUE
NT5DC3	ENSG00000111696	12	NT5DC3|51559	TRUE
NT5E	ENSG00000135318	6	NT5E|4907	TRUE
NT5M	ENSG00000205309	17	NT5M|56953	FALSE
NTAN1	ENSG00000157045	16	NTAN1|123803	FALSE
NTF3	ENSG00000185652	12	NTF3|4908	FALSE
NTF4	ENSG00000225950	19	NTF4|4909	FALSE
NTHL1	ENSG00000065057	16	NTHL1|4913	TRUE
NTM	ENSG00000182667	11	NTM|50863	TRUE
NTN1	ENSG00000065320	17	NTN1|9423	TRUE
NTN3	ENSG00000162068	16	NTN3|4917	FALSE
NTN4	ENSG00000074527	12	NTN4|59277	TRUE
NTN5	ENSG00000142233	19	NTN5|126147	FALSE
NTNG1	ENSG00000162631	1	NTNG1|22854	FALSE
NTNG2	ENSG00000196358	9	NTNG2|84628	TRUE
NTRK1	ENSG00000198400	1	NTRK1|4914	FALSE
NTRK2	ENSG00000148053	9	NTRK2|4915	FALSE
NTRK3	ENSG00000140538	15	NTRK3|4916	TRUE
NTSR1	ENSG00000101188	20	NTSR1|4923	FALSE
NTSR2	ENSG00000169006	2	NTSR2|23620	TRUE
NTS	ENSG00000133636	12	NTS|4922	FALSE
NUAK1	ENSG00000074590	12	NUAK1|9891	TRUE
NUAK2	ENSG00000163545	1	NUAK2|81788	FALSE
NUB1	ENSG00000013374	7	NUB1|51667	TRUE
NUBP1	ENSG00000103274	16	NUBP1|4682	TRUE
NUBP2	ENSG00000095906	16	NUBP2|10101	TRUE
NUBPL	ENSG00000151413	14	NUBPL|80224	FALSE
NUCB1	ENSG00000104805	19	NUCB1|4924	TRUE
4925	ENSG00000070081	11	NUCB2|4925	TRUE
NUCKS1	ENSG00000069275	1	NUCKS1|64710	FALSE
NUDCD1	ENSG00000120526	8	NUDCD1|84955	TRUE
NUDCD2	ENSG00000170584	5	NUDCD2|134492	TRUE
NUDCD3	ENSG00000015676	7	NUDCD3|23386	TRUE
NUDC	ENSG00000090273	1	NUDC|10726	TRUE
NUDT10	ENSG00000122824	X	NUDT10|170685	TRUE
NUDT11	ENSG00000196368	X	NUDT11|55190	TRUE
NUDT12	ENSG00000112874	5	NUDT12|83594	TRUE
NUDT13	ENSG00000166321	10	NUDT13|25961	FALSE
NUDT14	ENSG00000183828	14	NUDT14|256281	TRUE
NUDT15	ENSG00000136159	13	NUDT15|55270	FALSE
NUDT16L1	ENSG00000168101	16	NUDT16L1|84309	TRUE
NUDT16P1	ENSG00000246082	3	NUDT16P1|152195	FALSE
NUDT16	ENSG00000198585	3	NUDT16|131870	TRUE
NUDT17	ENSG00000186364	1	NUDT17|200035	FALSE
NUDT18	ENSG00000275074	8	NUDT18|79873	FALSE
NUDT19	ENSG00000213965	19	NUDT19|390916	FALSE
NUDT1	ENSG00000106268	7	NUDT1|4521	TRUE
NUDT21	ENSG00000167005	16	NUDT21|11051	TRUE
NUDT22	ENSG00000149761	11	NUDT22|84304	FALSE
NUDT2	ENSG00000164978	9	NUDT2|318	TRUE
NUDT3	ENSG00000272325	6	NUDT3|11165	TRUE
NUDT4	ENSG00000173598	12	NUDT4|11163	TRUE
NUDT5	ENSG00000165609	10	NUDT5|11164	TRUE
NUDT6	ENSG00000170917	4	NUDT6|11162	FALSE
NUDT7	ENSG00000140876	16	NUDT7|283927	FALSE
NUDT8	ENSG00000167799	11	NUDT8|254552	FALSE
NUDT9	ENSG00000170502	4	NUDT9|53343	TRUE
NUF2	ENSG00000143228	1	NUF2|83540	TRUE
NUFIP1	ENSG00000083635	13	NUFIP1|26747	TRUE
NUFIP2	ENSG00000108256	17	NUFIP2|57532	TRUE
NUMA1	ENSG00000137497	11	NUMA1|4926	TRUE
NUMBL	ENSG00000105245	19	NUMBL|9253	TRUE
8650	ENSG00000133961	14	NUMB|8650	TRUE
NUP107	ENSG00000111581	12	NUP107|57122	TRUE
NUP133	ENSG00000069248	1	NUP133|55746	TRUE
NUP153	ENSG00000124789	6	NUP153|9972	TRUE
NUP155	ENSG00000113569	5	NUP155|9631	TRUE
NUP160	ENSG00000030066	11	NUP160|23279	TRUE
NUP188	ENSG00000095319	9	NUP188|23511	TRUE
NUP205	ENSG00000155561	7	NUP205|23165	TRUE
NUP210L	ENSG00000143552	1	NUP210L|91181	FALSE
NUP210	ENSG00000132182	3	NUP210|23225	TRUE
NUP214	ENSG00000126883	9	NUP214|8021	TRUE
NUP35	ENSG00000163002	2	NUP35|129401	FALSE
NUP37	ENSG00000075188	12	NUP37|79023	FALSE
NUP43	ENSG00000120253	6	NUP43|348995	TRUE
NUP50	ENSG00000093000	22	NUP50|10762	TRUE
NUP54	ENSG00000138750	4	NUP54|53371	TRUE
NUP62CL	ENSG00000198088	X	NUP62CL|54830	FALSE
NUP62	ENSG00000213024	19	NUP62|23636	TRUE
NUP85	ENSG00000125450	17	NUP85|79902	TRUE
NUP88	ENSG00000108559	17	NUP88|4927	TRUE
NUP93	ENSG00000102900	16	NUP93|9688	TRUE
NUP98	ENSG00000110713	11	NUP98|4928	TRUE
NUP58	ENSG00000139496	13	NUPL1|9818	TRUE
NUPL2	ENSG00000136243	7	NUPL2|11097	TRUE
NUPR1	ENSG00000176046	16	NUPR1|26471	TRUE
NUS1	ENSG00000153989	6	NUS1|116150	TRUE
NUSAP1	ENSG00000137804	15	NUSAP1|51203	TRUE
NUTF2	ENSG00000102898	16	NUTF2|10204	TRUE
NVL	ENSG00000143748	1	NVL|4931	TRUE
NWD1	ENSG00000188039	19	NWD1|284434	TRUE
NXF1	ENSG00000162231	11	NXF1|10482	TRUE
NXF3	ENSG00000147206	X	NXF3|56000	FALSE
NXF4	ENSG00000196970	X	NXF4|55999	FALSE
NXF5	ENSG00000126952	X	NXF5|55998	FALSE
NXNL1	ENSG00000171773	19	NXNL1|115861	FALSE
NXNL2	ENSG00000130045	9	NXNL2|158046	FALSE
NXN	ENSG00000167693	17	NXN|64359	TRUE
NXPH1	ENSG00000122584	7	NXPH1|30010	TRUE
NXPH2	ENSG00000144227	2	NXPH2|11249	FALSE
NXPH3	ENSG00000182575	17	NXPH3|11248	TRUE
NXPH4	ENSG00000182379	12	NXPH4|11247	FALSE
NXT1	ENSG00000132661	20	NXT1|29107	FALSE
NXT2	ENSG00000101888	X	NXT2|55916	TRUE
NYNRIN	ENSG00000205978	14	NYNRIN|57523	TRUE
NYX	ENSG00000188937	X	NYX|60506	FALSE
OAF	ENSG00000184232	11	OAF|220323	TRUE
OAS1	ENSG00000089127	12	OAS1|4938	TRUE
OAS2	ENSG00000111335	12	OAS2|4939	TRUE
OAS3	ENSG00000111331	12	OAS3|4940	TRUE
OASL	ENSG00000135114	12	OASL|8638	FALSE
OAT	ENSG00000065154	10	OAT|4942	TRUE
OAZ1	ENSG00000104904	19	OAZ1|4946	FALSE
OAZ2	ENSG00000180304	15	OAZ2|4947	TRUE
OAZ3	ENSG00000143450	1	OAZ3|51686	FALSE
OBFC1	ENSG00000107960	10	OBFC1|79991	FALSE
NABP1	ENSG00000173559	2	OBFC2A|64859	FALSE
NABP2	ENSG00000139579	12	OBFC2B|79035	TRUE
OBP2A	ENSG00000122136	9	OBP2A|29991	FALSE
OBP2B	ENSG00000171102	9	OBP2B|29989	FALSE
OBSCN	ENSG00000154358	1	OBSCN|84033	TRUE
OBSL1	ENSG00000124006	2	OBSL1|23363	TRUE
OC90	ENSG00000253117	8	OC90|729330	FALSE
OCA2	ENSG00000104044	15	OCA2|4948	FALSE
OCEL1	ENSG00000099330	19	OCEL1|79629	FALSE
OCIAD1	ENSG00000109180	4	OCIAD1|54940	TRUE
OCIAD2	ENSG00000145247	4	OCIAD2|132299	TRUE
OCLM	ENSG00000262180	1	OCLM|10896	FALSE
OCM2	ENSG00000135175	7	OCM2|4951	FALSE
OCM	ENSG00000122543	7	OCM|654231	FALSE
OCRL	ENSG00000122126	X	OCRL|4952	TRUE
ODAM	ENSG00000109205	4	ODAM|54959	FALSE
ODC1	ENSG00000115758	2	ODC1|4953	TRUE
ODF1	ENSG00000155087	8	ODF1|4956	FALSE
ODF2L	ENSG00000122417	1	ODF2L|57489	FALSE
ODF2	ENSG00000136811	9	ODF2|4957	TRUE
ODF3B	ENSG00000177989	22	ODF3B|440836	FALSE
ODF3L1	ENSG00000182950	15	ODF3L1|161753	FALSE
ODF3L2	ENSG00000181781	19	ODF3L2|284451	FALSE
ODF3	ENSG00000177947	11	ODF3|113746	FALSE
ODF4	ENSG00000184650	17	ODF4|146852	FALSE
TENM1	ENSG00000009694	X	ODZ1|10178	TRUE
TENM2	ENSG00000145934	5	ODZ2|57451	TRUE
TENM3	ENSG00000218336	4	ODZ3|55714	TRUE
TENM4	ENSG00000149256	11	ODZ4|26011	TRUE
OFD1	ENSG00000046651	X	OFD1|8481	TRUE
OGDHL	ENSG00000197444	10	OGDHL|55753	TRUE
OGDH	ENSG00000105953	7	OGDH|4967	TRUE
OGFOD1	ENSG00000087263	16	OGFOD1|55239	TRUE
OGFOD2	ENSG00000111325	12	OGFOD2|79676	FALSE
OGFRL1	ENSG00000119900	6	OGFRL1|79627	TRUE
OGFR	ENSG00000060491	20	OGFR|11054	TRUE
OGG1	ENSG00000114026	3	OGG1|4968	TRUE
OGN	ENSG00000106809	9	OGN|4969	FALSE
OGT	ENSG00000147162	X	OGT|8473	TRUE
OIP5	ENSG00000104147	15	OIP5|11339	FALSE
OIT3	ENSG00000138315	10	OIT3|170392	FALSE
OLA1	ENSG00000138430	2	OLA1|29789	TRUE
OLAH	ENSG00000152463	10	OLAH|55301	FALSE
OLFM1	ENSG00000130558	9	OLFM1|10439	TRUE
OLFM2	ENSG00000105088	19	OLFM2|93145	TRUE
OLFM3	ENSG00000118733	1	OLFM3|118427	TRUE
OLFM4	ENSG00000102837	13	OLFM4|10562	FALSE
OLFML1	ENSG00000183801	11	OLFML1|283298	FALSE
OLFML2A	ENSG00000185585	9	OLFML2A|169611	TRUE
OLFML2B	ENSG00000162745	1	OLFML2B|25903	TRUE
OLFML3	ENSG00000116774	1	OLFML3|56944	TRUE
OLIG1	ENSG00000184221	21	OLIG1|116448	TRUE
OLIG2	ENSG00000205927	21	OLIG2|10215	TRUE
OLIG3	ENSG00000177468	6	OLIG3|167826	FALSE
OLR1	ENSG00000173391	12	OLR1|4973	TRUE
OMA1	ENSG00000162600	1	OMA1|115209	FALSE
OMD	ENSG00000127083	9	OMD|4958	FALSE
OMG	ENSG00000126861	17	OMG|4974	TRUE
OMP	ENSG00000254550	11	OMP|4975	FALSE
ONECUT1	ENSG00000169856	15	ONECUT1|3175	FALSE
ONECUT2	ENSG00000119547	18	ONECUT2|9480	FALSE
ONECUT3	ENSG00000205922	19	ONECUT3|390874	FALSE
OOEP	ENSG00000203907	6	OOEP|441161	FALSE
OPA1	ENSG00000198836	3	OPA1|4976	TRUE
OPA3	ENSG00000125741	19	OPA3|80207	TRUE
OPALIN	ENSG00000197430	10	OPALIN|93377	TRUE
OPCML	ENSG00000183715	11	OPCML|4978	TRUE
OPHN1	ENSG00000079482	X	OPHN1|4983	TRUE
OPLAH	ENSG00000178814	8	OPLAH|26873	TRUE
OPN1LW	ENSG00000102076	X	OPN1LW|5956	FALSE
OPN1MW	ENSG00000268221	X	OPN1MW|2652	FALSE
OPN1SW	ENSG00000128617	7	OPN1SW|611	FALSE
OPN3	ENSG00000054277	1	OPN3|23596	FALSE
OPN4	ENSG00000122375	10	OPN4|94233	FALSE
OPN5	ENSG00000124818	6	OPN5|221391	FALSE
OPRD1	ENSG00000116329	1	OPRD1|4985	FALSE
OPRK1	ENSG00000082556	8	OPRK1|4986	FALSE
OPRL1	ENSG00000125510	20	OPRL1|4987	TRUE
OPRM1	ENSG00000112038	6	OPRM1|4988	FALSE
OPTC	ENSG00000188770	1	OPTC|26254	FALSE
OPTN	ENSG00000123240	10	OPTN|10133	TRUE
OR10A2	ENSG00000170790	11	OR10A2|341276	FALSE
OR10A3	ENSG00000170683	11	OR10A3|26496	FALSE
OR10A4	ENSG00000170782	11	OR10A4|283297	FALSE
OR10A5	ENSG00000166363	11	OR10A5|144124	FALSE
OR10A6	ENSG00000279000	11	OR10A6|390093	FALSE
OR10A7	ENSG00000179919	12	OR10A7|121364	FALSE
OR10AD1	ENSG00000172640	12	OR10AD1|121275	FALSE
OR10AG1	ENSG00000174970	11	OR10AG1|282770	FALSE
OR10G2	ENSG00000255582	14	OR10G2|26534	FALSE
OR10G3	ENSG00000169208	14	OR10G3|26533	FALSE
OR10G4	ENSG00000254737	11	OR10G4|390264	FALSE
OR10G7	ENSG00000182634	11	OR10G7|390265	FALSE
OR10G8	ENSG00000234560	11	OR10G8|219869	FALSE
OR10G9	ENSG00000236981	11	OR10G9|219870	FALSE
OR10H1	ENSG00000186723	19	OR10H1|26539	FALSE
OR10H2	ENSG00000171942	19	OR10H2|26538	FALSE
OR10H3	ENSG00000171936	19	OR10H3|26532	FALSE
OR10H4	ENSG00000176231	19	OR10H4|126541	FALSE
OR10H5	ENSG00000172519	19	OR10H5|284433	FALSE
OR10J1	ENSG00000196184	1	OR10J1|26476	FALSE
OR10J3	ENSG00000196266	1	OR10J3|441911	FALSE
OR10J5	ENSG00000184155	1	OR10J5|127385	FALSE
OR10K1	ENSG00000173285	1	OR10K1|391109	FALSE
OR10K2	ENSG00000180708	1	OR10K2|391107	FALSE
OR10P1	ENSG00000175398	12	OR10P1|121130	FALSE
OR10Q1	ENSG00000180475	11	OR10Q1|219960	FALSE
OR10R2	ENSG00000198965	1	OR10R2|343406	FALSE
OR10S1	ENSG00000196248	11	OR10S1|219873	FALSE
OR10T2	ENSG00000186306	1	OR10T2|128360	FALSE
OR10V1	ENSG00000172289	11	OR10V1|390201	FALSE
OR10W1	ENSG00000172772	11	OR10W1|81341	FALSE
OR10X1	ENSG00000279111	1	OR10X1|128367	FALSE
OR10Z1	ENSG00000198967	1	OR10Z1|128368	FALSE
OR11G2	ENSG00000196832	14	OR11G2|390439	FALSE
OR11H12	ENSG00000257115	14	OR11H12|440153	FALSE
OR11H1	ENSG00000130538	22	OR11H1|81061	FALSE
OR11H4	ENSG00000176198	14	OR11H4|390442	FALSE
OR11H6	ENSG00000176219	14	OR11H6|122748	FALSE
OR11L1	ENSG00000197591	1	OR11L1|391189	FALSE
OR13A1	ENSG00000256574	10	OR13A1|79290	FALSE
OR13C2	ENSG00000276119	9	OR13C2|392376	FALSE
OR13C3	ENSG00000204246	9	OR13C3|138803	FALSE
